,MI score,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PI_XGBoost,PI_xRFM,PI_MLP
WSR10,0.02809231610826468,-0.47618619518055855,0.6892234026037954,-0.19275998473879724,0.26837190539444744,-0.08428212029773996,-0.1764243186378138,0.0528961315158347,0.14768738075947643,0.09766315824825587,0.1923871336257274,-0.24393977632517025,-0.013965805065540453,-0.023640438399545535,0.017316045562164074,0.13110652567024392,-0.10336496094963123,0.017775692249831873,0.010112304451589168,0.06459036786659322,0.032993573640445514,0.11001024173023337,0.11982783231358074,-0.06378389836987995,-0.08615089952581492,0.09008864672297719,-0.003301222391138618,0.0804723113810249,0.0012516224964318238,-0.018270374698502474,0.020446668554072792,0.020509107382327276,0.005227823838542518,-0.05332856336726279,-0.030347593756058156,-0.033705682649262915,0.10133450671090981,0.07045064196889211,-0.04193455210255106,0.03635281570228973,-0.010169536757942903,-0.07440142072177008,-0.017181281993321362,-0.012114520998709456,0.01700868729371582,0.007227696700864396,-0.014388089367227495,0.016979984872913103,-0.0051070518208903536,0.0011575424586475328,0.002843709188683619,0.003112696822864775,0.00192727307836632,-0.0030598355054311196,-0.003101171062191818,-0.0019492213510881838,-0.002508120758729322,-0.002494189233165188,-9.93354258984339e-05,-7.981429778712689e-05,0.00016416819413256041,1.2019176753089825e-07,0.00048207355757398396,6.44561455777549e-05,0.00021596394679378194,-0.00013877196382272822,0.00011418218047294084,-3.5311375836094866e-05,0.0002928736797552546,0.00016636153208410205,1.6552708889950708e-05,-0.00016781943132330033,6.23442720712609e-05,0.0,0.0019723865877712353,0.0019723865877712132
WSR11,0.034102950384120145,-0.4891374362282729,0.6936428661224115,-0.3023363066723515,0.1505993761391561,-0.12425699944804094,-0.22738727546016624,0.08824961957356985,0.060440704336580026,0.03308728205718602,0.15361806366486466,-0.13784870593819215,-0.10645225306624756,-0.009616678153835967,0.018121696884841984,0.1681016232998795,0.01656936586404586,-0.03226306360479474,0.020477718739462712,0.08009742095245982,0.03937367205968263,0.10685073794953079,0.01154531688669818,0.08536055146851051,-0.03908016612822604,0.12892170475286568,-0.1485523511299098,-0.021947729857234293,-0.041490834592626376,-0.0013839324498681757,-0.07279918741306486,0.0777777874607965,-0.007294690224780603,0.04517794656792223,-0.06770286017781618,0.05281580724221081,-0.08898052675760561,-0.02323703716640054,0.03759705068800633,-0.013346479884941856,-0.0035652759049553495,0.05578947899012858,0.002952900574686899,0.02337019480689111,-0.020425214486711824,-0.00833296678351946,0.010935651876268333,-0.009206424618140897,0.010765309870445825,-0.0010090958562182246,0.0031887594707405943,-0.001017077061677752,0.0007674110766972632,-0.00166885112208674,-0.0026740507559578634,-0.0018588990071742772,0.00017179925879321858,-0.0016615588443439553,-0.00018261525857956337,-0.0005489350609928768,-0.00161661331209338,1.0310965501125792e-05,0.0002469740596203105,-0.00020897696145052614,0.000267928622490802,0.0001974766823024509,0.0004923739495765479,-0.00020976049812672265,-0.00011350798501634087,-0.00012902782286460716,-8.803812428047003e-05,-5.703854812239455e-05,5.5310733493567083e-05,0.0,0.00039447731755426485,0.0027613412228796987
WSR12,0.028601754464200324,-0.45074998460180404,0.65745688441907,-0.32344797000051784,0.1311888141683938,-0.12695842379358188,-0.300677309981878,0.18258344093229273,0.006473142825220124,-0.0014939933364072349,0.1433880718397969,-0.10689411462302963,-0.16094182889598418,-0.07295506549098305,0.00509649285013179,0.0952886292575472,0.06442512535890316,-0.045550252235809954,0.12530122888073436,0.022757728075737615,0.016669238048278884,-0.06320966024769012,-0.08413347866786354,0.15608379374912587,0.034583876748505674,-0.0693366635372425,0.00494217639318355,-0.0906032874376519,-0.024060961859006958,0.07627392418784493,-0.03558030770396517,-0.009497714848151371,0.030714428130876072,0.02816770319317922,0.12013067366680434,-0.052454551068863924,0.030329853039762312,-0.061736552383297234,-0.06830280257651175,0.007862506199248685,0.010114453535581913,-0.034391461660373934,0.009019752985501887,0.007813854060442146,0.022543144510530667,0.004783841311167704,0.006442023046819971,0.02041903102209081,-0.0045678695589409365,-0.0036294425215781913,-0.0027909347741747405,0.0008448332676368942,-0.002720637067126406,-0.007161065994974338,-0.0035184900552293363,-0.0003789875951766085,-8.423265210373427e-05,-0.0014201036283676785,0.0007324851776066915,0.0006354419317975138,0.00046422130010270767,-0.0005060937219028833,-0.00031324511991180854,0.00019748989892531796,-0.0006561724081517545,-0.00036276878152986276,-0.0002227618553893092,4.91858728817668e-05,-8.329465824292067e-06,4.818771482512298e-05,-8.530929417976553e-05,-1.5617838748997414e-05,-5.071959683862162e-06,0.006311637080867882,0.0019723865877712132,0.0007889546351084852
WSR13,0.0007241220894425027,-0.41263562840711643,0.6503618254646445,-0.3585147489397,0.0570465059200969,-0.1402991614100143,-0.3520278396055009,0.19765556401679849,-0.01450996548206082,-0.02591185298117243,0.07390365978389771,-0.03845001496507607,-0.12910984746365536,-0.032787145376569675,-0.009503948759802577,0.014246063090307107,0.12521394938439095,-0.0008246157482673963,0.09573134472712741,-0.052404343859976305,-0.00904903736868935,-0.07871932429124981,-0.0694665318682642,0.07136818428105958,0.07220393911649556,-0.06319353981746417,0.019067637056475687,-0.0047383413467359005,0.025586459625106764,0.0057182545393697866,0.10185346332207573,-0.04827584563680038,-0.024510953700602727,-0.06794528515580503,-0.03593802158588748,0.02405496118488288,0.043171195481746596,0.06749020675053166,0.13142147342061558,-0.03201556687246362,-0.026818106570181337,0.021001316211981168,-0.025403526531437053,-0.01928707765153675,-0.0023471652909506737,-0.012413163560176105,-0.01720140702943394,-0.011117885028085302,0.0011736109881734674,0.0015646962508309352,-0.0012401688338807395,-0.0021299567694307736,0.005409567129338383,-0.0010628143726205217,-0.0024924397289774825,0.0011159483724429106,0.0005571571077606009,-0.0034117442298796825,-0.00018223147703773834,-0.0014396139333667367,-0.0005381393613416757,0.001707085906996858,7.836672581314861e-05,-0.00034622024084560805,-0.00013114388931286886,-4.88643202471584e-06,0.0003205503307250081,9.138378371646244e-05,-4.016093632806839e-05,-5.062280043555342e-05,-0.00046544030817480535,3.6684957963026446e-05,2.951463023287567e-06,0.0,0.0,-0.0015779092702169705
WSR14,0.013712531669990424,-0.343692148789019,0.6563662086602979,-0.41272811691701716,0.04068680792283812,-0.15123528620889484,-0.3273881789751276,0.1556307290354625,-0.06749902627240449,-0.039587661854070505,0.010212041126303683,0.09592779116213176,-0.09863309316913979,-0.033740120323210124,0.012781980478378578,-0.05901345318809718,0.11075300253032723,0.013553970396257276,0.008670353564774228,-0.09499004572187314,-0.05133507958107779,-0.04731585788038057,-0.025422834425422678,-0.06725466642866175,0.08734387362044198,-0.045457340312291705,0.004173483909114852,0.14187236510041168,0.06677983271612738,-0.031069769756817165,0.03580750043931577,-0.0221802003353982,-0.05359637106934301,0.002876634321354691,-0.10853924896879644,0.009770230652602019,-0.060573738807391454,-0.03439280198322741,-0.10867237140745398,0.007022751279829882,0.03933735073979301,-0.012847554500397268,0.015380432919916587,0.009899168844116941,0.0014951555592684464,0.023243819360294415,0.004346149332375246,-0.0009251565756261949,0.013533620809210079,0.0023706686365028546,0.00504424219803385,-0.0003889201310324169,-0.0021181418934528937,-0.00449525215612834,-0.004628697358066856,-0.003966248818233033,0.0014392203136842138,0.0010801214013054753,0.0012360640524070345,0.00045180139685590886,0.0008912320934447474,-0.0012957242765370535,0.000661406124145534,-0.0007142173406612855,0.0005057356052158718,0.00025068324573398153,-0.00012149156250217707,-3.501287337759512e-06,0.0001253929377031533,-4.781884819822375e-05,5.6538763650837816e-05,-4.8693686526623856e-05,5.353227735523109e-06,0.0,0.0,0.0007889546351084852
WSR15,0.017073413882353394,-0.29535397651363404,0.6736968210667501,-0.4411845290581357,-0.005336817003752904,-0.11947688289726874,-0.3008501317780543,0.10220958473422523,-0.07988248952207982,-0.03168670433888331,-0.06258853013419559,0.19583658115334088,-0.06316970978106605,0.03228609804947253,0.00757156623575611,-0.16609411553392514,0.059778770657652906,0.0140456613617118,-0.11936345127230301,-0.09131150506393045,-0.04943998993637237,-0.01634596486832202,0.05031907139097793,-0.13342137332423112,0.025535591705276903,0.02092512665819531,-0.03825761550968403,0.09882971346666844,-0.013036221929919087,0.03745051434955666,-0.09666017448820217,0.03072300815254309,0.1448779079120977,0.06824427128097975,0.08512878194111453,0.00576781816603542,0.01528009373417114,0.036062771219469096,0.041956767834034535,0.02696766247786159,-0.012269758848284603,0.01007764951818361,-0.01582892440861138,-0.006087681460640857,-0.0016461755656538783,-0.010946580636745026,-0.0025472604540675314,-0.0012478527542258637,0.002994571090697785,-0.0013017483147841344,0.0026295296496020907,-0.0017639216929957024,-0.0049929989467925465,0.002823399944070372,-0.0023783874799473367,-0.00057012885087266,-0.0009373124228116301,-0.002765651918510026,-0.0005406564383875701,-0.0007478419532674741,-0.0011642107445211456,0.0003247495085789595,-0.00044702948441589877,0.0007938375005715176,-0.0007260595513487051,-0.00011065914117538116,8.519978372389582e-05,-0.0006593893743394729,0.00014565171161944206,-0.00018401249619361294,7.029869768574614e-05,2.5857171537081577e-05,-1.7486077236889307e-05,0.0,0.0007889546351084852,-0.0003944773175542426
WSR16,0.008381393429577555,-0.2562404575604353,0.6944657739710878,-0.4489112742717592,-0.04151115530960783,-0.10287085155565355,-0.2250153807715325,0.012204397043102427,-0.12398953745054474,-0.05946480538517976,-0.10911142762315114,0.23984777385992614,0.03452288721174718,0.03976887482825756,-0.007797107911235911,-0.13598356778520101,-0.05994100028756526,0.01907250145875551,-0.2005211000955,0.015381367399125103,-0.02785547214413629,0.008670953374476736,0.09227456437860529,-0.05924290172514039,-0.03539532714116136,-0.041375146501751045,-0.10209783148726154,-0.13803222063270565,-0.0679700882814037,0.008792311524546209,0.022765418669607237,0.0476313156891185,-0.11279155006128318,-0.058322589673663425,-0.014206426411595854,-0.02374966720711679,0.05306351441403864,-0.07766272331520394,0.007043224931084359,-0.0007529768938565747,-0.0254366845681703,-0.022825839085807834,0.008289659977709892,-0.017674859012736008,-0.012049202729014424,-0.006746150785972014,0.002643995215289217,-0.007499766099746368,-0.002136829674989625,0.0009683886252308726,-0.0038869321364977056,-0.00046054979231666463,0.0010629182972993,-0.006976953698892838,-0.0015101179435802281,-0.0005898507853161858,-0.0003896475475187967,-0.0038799072304461805,0.0008966770635984529,0.0003905716508059309,-0.0006379680324833292,0.0013391580436893423,0.0010636032466602152,-0.0005671252384788182,0.0005393022121326421,3.5915453502627925e-05,-0.00021686436301249947,0.00040308462771165425,9.830870626423085e-05,-0.00021439380466061665,-0.00019980707657777698,-6.962594061633214e-05,0.00013460654392762484,0.0,2.2204460492503132e-17,0.0015779092702169705
WSR17,0.0,-0.16425235003284597,0.7227175433741889,-0.46771501903316914,-0.19982136847944842,-0.0013545174194114214,-0.14147055222449684,-0.09305048799469585,-0.10460082436639508,-0.04025744229328183,-0.12046280640802991,0.23752983648948114,0.14600714087598088,0.05324218950438371,0.08077037154539785,-0.07343500233935032,-0.11251399030888715,-0.021516692155190507,-0.05026106143633153,0.11110458659600264,0.02402040928009919,0.05485202407997454,0.04479744053213657,0.13149097826085476,-0.08501706500735534,-0.024973850056460502,-0.008009180207747175,-0.07095833592943232,0.014685122811834888,0.012176186654612876,0.04716810523351318,-0.06182974255917756,0.05732101135231523,-0.035689522769888224,0.016526631659272473,0.01780197461462449,-0.06773292031503783,0.11037811133907659,-0.04150228461238847,-0.028249679625591745,0.06855913007739435,-0.000807111974918914,-0.0023478364511993026,0.0252556396301108,0.019165858838277816,0.01407235923648901,-0.009866808816989836,-0.005121247947417485,0.002167609302416252,0.0008990380991856981,0.001714669155629046,0.003907989149264239,0.0042563615331759255,-0.0019475201536298934,-0.003409882977281018,-0.000217250435384715,0.0009420615697613134,0.001030857065963602,-0.0002594625432711064,-0.0011219942309658526,0.0019163286789968665,-0.0006838616660391006,-0.00015870905113401387,-0.00013790694237772537,0.00035522589799751877,0.0004260297109002921,0.0001220352831982155,-0.00024470778717645817,5.2777313217594113e-05,0.0004633064666577191,-0.00019472236984224148,1.2775611219640682e-05,5.830919340342269e-05,0.0,0.0019723865877712132,-0.003944773175542382
WSR18,0.02645770592203811,-0.07109094182575068,0.701508251714757,-0.41988444547110787,-0.26842716309745496,0.14705395346644587,-0.017860235901383765,-0.14835319791758572,-0.08889169144752786,0.02313259307353289,-0.09472543909959832,0.18272534404838978,0.22024006095448864,0.021321682803359207,0.09772092624286581,-0.01419799176325501,-0.11891608267124865,-0.031741863855629535,0.15074235001069058,0.07058456035118987,0.055457748566247786,0.09156633652126919,0.059684893396687096,0.1588738344965277,0.017197410664390254,-0.03868430303175252,0.07159406816231978,0.09772578329279423,0.0484297203163344,-0.03814754131213826,-0.04436294846549339,-0.05421598935512731,0.007904887404657644,0.05249653698630948,-0.0438160617972145,-0.01109260583374247,0.05125984890122442,-0.06131751456477023,0.02507006606108084,0.04549041281872267,-0.06635506903808057,0.01588158839287704,0.02212922805875979,-0.016785640054090462,-0.017327174961009943,-0.01441576701505137,0.013738388668170861,0.0029341661778406643,-0.001315256898150398,9.32013626088331e-05,0.0004213485236544547,-0.0014464511138797943,-0.004131807004789134,-0.004647819385598487,-0.0023815125987518638,-0.00026213620785617563,0.0001222516954944489,-0.002203729513530929,-0.00016117305899770255,0.0006237923456550017,-0.0013817484039411712,3.6813391465178796e-05,-0.0002290172185820166,0.0002627910791018105,-0.0004628449512977417,-0.0003205554545844547,-8.023236486160546e-05,2.6939724600393726e-05,-0.00010219169115212425,-0.0003658270500538198,7.726624545847073e-05,-0.00012593079936977034,-4.0665626664916856e-05,0.0,0.00039447731755426485,-0.00394477317554236
WSR19,0.007103211189890102,-0.10451815141516363,0.7272607194302636,-0.36331724989799735,-0.3749194584263719,0.21876929195837902,0.11769898742188177,-0.1596730578636825,-0.02673453203816774,0.053404094326417385,-0.041305313966734085,0.04778767451643679,0.15561802212122414,-0.01220469592640704,0.07651078095902633,0.01471254257560581,-0.08426515372135858,0.04328154299765049,0.24407554381552907,0.004889186587334835,0.031108363783761073,-0.008959869931922508,-0.05891996164211216,-0.09055192724891048,0.04682164586306836,0.012832084232942546,0.029540188354337225,0.07955501262807858,-0.09828665674909462,0.022026276909437547,0.01915738424365789,0.13782260755402675,-0.046210913960687244,-0.016115760119855854,0.049623955188661154,0.0009578079328175981,-0.018285788511721905,-0.01615507250261321,0.003746077986393883,-0.07406570484003604,0.0234380645062064,-0.010746695751684701,-0.05027963782313271,0.0039844709119685505,0.028094538327680763,0.00023554362424611926,-0.030190391397329833,-0.01512994256581284,-0.0022456936374894722,-0.0004109094324998179,0.0036749176978531843,-0.002264231402300421,0.0007739888623020574,-0.0026678943609472656,-0.0038350542973017844,-0.002648130449696574,-0.0002939714906871152,-0.0019707806721394236,0.0013077629420696754,-0.0006795096653767128,-8.210465828433337e-05,0.00011313343243057266,0.00030953744249192583,-6.957029498455211e-05,0.00014356733537740113,-0.00016987086591347466,6.674810326259138e-05,0.0001311729960226651,7.024878725650301e-05,8.89251032931885e-05,-0.00017592485073525464,2.5810891828863392e-05,5.174974325814955e-05,0.0,-0.0007889546351084409,0.0007889546351084852
WSR20,0.034947932417937144,-0.13873200376388906,0.7340461215688271,-0.343749390009662,-0.41658267654373177,0.22063488883591414,0.2044083268823467,-0.13721095250830115,-0.03699078929916566,0.04823287278975657,0.033571114847040735,-0.03593655665000905,0.04281461506910719,-0.0014235987803791384,0.00444300965938375,0.0395213563306133,-0.013908232877488848,0.022425592741505625,0.1429919698707894,-0.007300483957230579,-0.02794695246245533,-0.04034649884550223,-0.09240771488073708,-0.13224882694050047,0.043627357833257614,0.07074393059181111,-0.07124898485951162,-0.07848449594135791,0.04707006863832604,0.07536196333994345,0.05076016032656355,0.0022448156433530816,-0.02146271739449613,-0.005244145973537186,0.019163174448131703,-0.000734926088062838,-0.0005315023370149612,0.05375835661563913,0.004796379820277526,0.09582739337933661,0.008104355498400106,0.01044617597971538,0.07588039688100856,-0.0016351760832780426,-0.049486279697939166,0.010875354846123467,0.03567489286579541,0.024587908872663943,0.013818213659216275,0.0004133016908734689,-0.003435314579751705,0.0026641282461802532,-0.0017533111878434116,-0.00025624973465361535,-0.0006219748395839135,0.001628493456194827,0.0007990119812290915,-0.0017005244471482433,-0.0008658620964604849,0.00026860765862975916,-0.000158623963466287,-0.0003300631620800309,0.000735994227715122,-0.00036965933028883046,0.00043809408558213235,-6.753230246965187e-05,7.38511781635908e-05,-9.165041473867768e-05,-8.85294400942767e-05,-0.00014324676669295045,-4.868062716315113e-06,-2.258749894472731e-05,-0.00011727308899210256,0.0,0.0003944773175542426,0.0007889546351084852
WSR21,0.031823260436182776,-0.17293214261368947,0.7518249791206542,-0.26507254132150415,-0.4265428353392127,0.25917236282355,0.2617999945861593,-0.1523188914438417,-0.019410205951608504,0.058704847446484965,0.026547094655814674,-0.10851392984419753,-0.03834912159372718,-0.013468697313712143,-0.09107893681759403,0.03138090888540803,0.0479646689324686,0.008510912071654272,-0.02402987350268964,-0.007683197589953412,-0.077098093654621,0.01574038492985021,-0.037492625052239464,-0.0826252962684895,0.005989330839975955,0.050530620499325066,-0.06113447900278549,-0.09263697742994238,0.09565048364437045,8.330128193571583e-05,-0.02705727498294706,-0.11165005933294356,0.056060496429482576,0.0063337814662929644,-0.040265937291791225,0.038359632025580195,0.007967082453658842,-0.05260619542682921,-0.00850087511850804,-0.02233290340761472,-0.05330820935104564,-0.027546274732397923,-0.06760866571018921,0.038450627522492856,0.05807091488681028,0.00609304083816941,-0.030854071534581216,-0.011688927282190337,-0.004603997434308249,0.003950893755712263,0.0017638429045037387,-0.004625992986554094,0.002548307874103508,-0.005337261087296475,-0.0030763025136708055,-0.0006339118049978708,0.0004600138551609957,-0.0014830515063067504,0.00017665680100869906,-0.0003594134057455615,0.0002023660167841509,0.0006637961706542285,-0.0007736628719903012,-1.4829731833619806e-05,-0.00016235251352215874,0.00014929597167265984,-0.00018506530264110325,1.2915649099912486e-05,0.00029032610409622094,-7.309681732645758e-05,-0.00014104898463212782,-6.717154145296565e-05,7.129252941597483e-05,0.0,0.0003944773175542426,0.002366863905325456
WSR22,0.028065803470046502,-0.19553161662052643,0.7533277857055808,-0.23857751483102163,-0.444989252765441,0.26536547130363725,0.29132733131697786,-0.12517984464239992,0.08021177060934298,0.10324709003927214,0.009422319914055918,-0.1083902622191937,-0.1239232485968502,-0.020194185148289846,-0.11291754755875523,0.07212003035390467,0.11429935334594737,-0.01827428429607444,-0.1147491830078787,-5.6925229935347355e-05,-0.021715925353645676,-0.02269677785442468,0.009113775733892254,0.03966773828563806,-0.030259962846552052,-0.027053655378738443,0.003184892129635027,0.028440412258935947,0.005884392239571241,-0.019627883397836998,-0.06403965836960474,0.0006307293383904556,0.04416248100500386,-0.02892351028752533,-0.02773283200614488,-0.02369817995190071,0.06169658442567719,-0.004250652249453593,-0.020281603557625826,-0.08965097782956279,0.07891472633445093,0.030764421592409802,0.030699189720542752,-0.07921219115290322,-0.03863261475964727,-0.024221704315688538,0.01707209171975661,-0.0037758228119552997,0.005628766805436108,-0.0010040191942696805,-0.0020019006108199806,0.0034199307642784563,-0.002719497838053676,-0.004040651992058796,0.00013744795106299554,-0.0024756820933329797,-0.0004227327016940735,-0.0008751392550327947,0.001090814538679902,-9.097485448450133e-05,-0.0004687999744737022,0.00018745263743854477,0.0008798309569025995,-0.0001400011418697198,0.0004089140313313634,2.472394414959811e-05,0.00036113271746716317,-0.0002860577122302142,-0.00038211557746712754,-8.703184251193581e-05,-0.0002836924344257536,-5.659797822225655e-06,8.43796474126062e-05,0.0,-0.0011834319526626614,0.001183431952662728
WSR23,0.013777859872204923,-0.2075988575287185,0.7420292851987615,-0.23087632346037665,-0.3997182857463683,0.23513213955102336,0.3411386217903602,-0.08258378649111085,0.03609068318882448,0.07607745883708764,0.009631050198797309,-0.14323787939681537,-0.13390076474270496,0.016710701857540835,-0.12443353019130154,0.05405467602031769,0.16741721332449325,-0.04844880952019365,-0.22499620598490086,-0.006199876637072405,0.02077431047310079,-0.021300228594715455,0.05972631942959272,0.10163987730409837,-0.012262347536568014,-0.08823930899256706,0.066361562305062,0.07488238349671081,-0.07635209345544045,-0.021542803138188,0.05232859566459171,0.0489236865501297,-0.04824876746754913,0.014323775601603061,0.03619953765323011,-0.012114701170403558,-0.057803734677115665,0.02538992635266912,0.01752525066743294,0.07187805627469995,-0.0418199309563898,-0.020543029045994348,-0.0042191281906592505,0.043715378459219745,0.004440767215642217,0.01650768146522339,-0.005400459706686851,-0.003652686695623665,-0.001414908060887207,-0.004087165609551863,0.0012554250020954704,-0.003916835673738658,0.0009723271939996957,-0.0014633966479824085,-0.0055348054765298835,4.0047135729977826e-05,0.00018132199911392164,-0.0018950415985492363,-0.000509539900204406,-0.00022670071687685517,-1.413814484823977e-06,-0.0005849413861848906,6.067013051844407e-05,-0.000323162593847127,-0.00025624286247585815,-9.234852293561662e-05,-0.00014100260078877047,8.190400387011224e-06,0.00038327034249290834,2.342326147652016e-05,1.5982491591732806e-05,-3.714442581173397e-05,4.357671049303089e-05,0.0,0.0003944773175542426,0.002366863905325456
WSR_PK,0.036157647967776096,-0.40348330470231153,0.8226439045161805,-0.2219334459850524,0.05183307408823222,-0.08311500555334006,-0.16540210323195428,0.05216967032901476,0.09279921146821994,-0.011826615254180467,-0.012634053473596167,0.018551307053160375,-0.033681862279016296,-0.03914437216003129,-0.018755371500697136,-0.057149536179848165,-0.03753799057076029,0.08792277897703847,-0.05992500204387804,-0.015372921470077074,-0.03307269657693891,-0.014293362199798432,-0.11341157223464407,-0.04311907490432687,-0.05212113061585534,0.15087310038589474,0.2705182556056918,-0.11429614062096843,-0.016655555269980866,-0.1236751586925311,-0.01544104903136315,0.01418087494303224,-0.02019607291808363,0.054506519618357153,-0.0037246712598319855,-0.008695039936008656,-0.010071673442520147,0.0062045170166159045,0.0014284838043858868,-0.0023755382843467557,-0.0028866267549195732,0.014138480921680144,0.00868855348971463,-0.0038318127432437625,0.0007508619004947049,0.00029100107264475646,0.008524936942873311,0.001988329576489612,0.00015113533365617945,-0.004036823599305064,-0.004498691874362905,-0.005795274122469043,-0.0007175206341102546,-0.002295989749368697,0.002125641450749661,-0.0006458617306576121,-0.000990638389635421,-0.00022707250365064914,-0.0004395722292042818,0.0010100796274175555,0.000400642829813876,-0.0003745367549856422,-7.09048722530933e-05,0.0002684510546186634,-7.974757291435553e-05,-4.6579257791359205e-05,-8.066695998297688e-05,-9.707149336645364e-05,8.626652179050077e-05,6.399735307490941e-05,8.054606299205939e-05,-4.974434466453847e-05,6.821917259609739e-05,0.0,0.003155818540433941,0.0003944773175542426
WSR_AV,0.025029361190070265,-0.4555749378576852,0.9486971357700428,-0.12649404907523326,0.07546588790892231,0.038162274229986456,-0.003703719787899641,-0.03632675681029287,0.001182112960174097,0.0035830195869422637,0.014722611728335422,0.02240429877656951,-0.014356674641043937,-0.0027385850296939482,-0.0031936986586377095,0.021880064892447596,0.005817715034352409,-0.011988432679970136,0.0026419601620415547,-0.003874284665534679,-0.0049886077023678765,-1.5359979399992178e-05,0.00569839027450386,0.0017929062704518785,1.2126343191549244e-05,-0.008379899243418816,-0.013575477701011,0.012894859922908892,0.005088457274648085,0.006301335641035114,0.0032579565507729175,-0.002881795417260567,-0.015512691149325509,-0.0018868408406270388,0.0027704717984163617,0.004848346392585852,-0.010547903547992076,-0.010430018982702259,-0.003824983955907977,-0.0037759854736363068,-0.005464574061074929,-0.006947653210404591,-0.0022468066309471015,-0.0065490538628165205,0.0013037104545609612,-0.003124040197707429,0.0026606080209739444,0.0024748894218191565,-0.034540039111151874,0.00545994532239712,-0.002852180507292807,0.014055355482046063,0.003590736816998525,0.05517040566826222,0.04490198313880693,0.01635986406226832,-5.903086571123787e-05,0.027920299847809454,-0.0021792368432027214,0.0027912020928404628,0.0020593038816636,-0.0002241060536743944,-0.0026637067481360124,0.002083142118820582,-0.0006930580778795944,0.00014654653729412215,-0.0005499345876422869,0.0011103261732254073,-0.0008059962036779777,0.0007262569798560528,0.0016361945313976183,0.0006056195452580307,-0.0005581325782017574,0.0,0.0,0.0003944773175542426
T0,0.003631855166975617,0.858646324747327,0.34989156912515446,0.16146162443074433,0.0044237082691495,-0.06806134471676864,0.010616323074941354,-0.0067764520619250914,0.005473914919061621,0.04759202067720955,0.020896717653571584,-0.02848500476059105,-0.004082237220034592,-0.1108007374057851,-0.09647075454740074,-0.1190832010518213,-0.04494571794403883,0.0047337066830856625,0.0028441795083002114,-0.01714965602685873,0.006102893020528952,0.014056834986503298,0.00564707933725666,0.03941946408444905,0.005179666288250226,0.02218898891869581,-0.005947283144449048,0.004831059195478276,0.003475638795149283,0.03673093253867017,0.035723957759286905,0.0210854567246937,0.018421887211134823,0.0343695799947283,-0.017329791420033352,-0.005499330217554463,0.03933017649562456,-0.004005247148238252,-0.006525237416290365,-0.02155588066070299,-0.002649486809086496,0.002539006912965851,0.047096589738539585,0.021233205734657826,0.007133632955531715,0.0406217787253613,-0.033263187471255305,-0.03430150490887893,0.01601401258670955,-0.046047117000575746,0.0023230479411487865,-0.00019941142912283926,0.024149606958671608,0.010162679238966616,0.02024725357907568,-0.0036162676420254027,0.017735628758788258,-0.01708668138467408,-0.0022124226066429875,-0.0007019624321680927,-0.017731484118213486,-0.00015565161519062382,0.003413527745003256,-0.00041787460531832226,6.0128713961721765e-05,0.003787096350804336,-0.0007960066235061884,-0.00963746776715008,-0.0018401748703742412,-0.0010038231809939215,0.003999657204025682,-0.0006137233952215143,-0.0007347025582551299,0.0,0.0,0.0015779092702169705
T1,0.023167115998450116,0.8536887822175061,0.3653462455168485,0.1657811987644594,-0.004903614345087446,-0.06370119284384279,0.009938718622987978,0.00029980676695311827,0.004702383793102326,0.03871394508912436,0.026982325893664314,-0.032526052704091035,-0.005238900634415855,-0.10453427925450834,-0.10288058486897067,-0.12477018344166448,-0.03705318766438322,0.005912425650866599,0.012854289258860946,-0.017835984528956017,3.205461669232e-05,0.010244429242418439,0.01492621469101886,0.03650400467432928,0.002835202283469726,0.02085173512384349,-0.013038685104826909,0.0024880885202779204,0.00501406194365152,0.025942304433213964,0.0309740280609507,0.023081690199616155,0.018586347310932512,0.032687039270771844,-0.012412650937021276,0.005818502411415321,0.02895379970220051,-0.0008635426257360082,-0.0007826314573496937,-0.01605907780127394,-0.0036203290674305675,0.0007285455223406463,0.0396279169586606,0.01514879310619124,0.0009912722445278685,0.02339222171260394,-0.018432762401656123,-0.02903241425150665,0.010075260411121013,-0.013424842897584124,-0.002737876496551938,-0.006852697706849058,0.007570136420356561,0.0075585332896203035,0.0018871441425621018,-0.010153627859978523,-0.013691948100734984,-0.00021238866786740798,0.0012322794529394305,0.002686760944409227,0.0065404221702476326,-0.0033056080552183683,-0.004668312899274521,0.005902721465507425,-0.00015712038081554198,-0.009731643226191132,-5.5493235036574695e-05,0.01855182514979452,0.003083095408990516,0.003977520264953012,-0.009342378923277727,0.001430880864815309,0.00174611801946229,0.0,-0.0011834319526626614,0.0015779092702169705
